,RT,SI,DI,SP,DP,duration
6134,53.808139428,192.168.56.102,192.168.56.104,7626,80,0.020076536000004808
6135,53.808147167,192.168.56.102,192.168.56.104,7627,80,0.020077594999996506
6136,53.811696248,192.168.56.102,192.168.56.104,7628,80,0.01652961100000283
6137,53.81550032,192.168.56.102,192.168.56.104,7629,80,0.012726491999998757
6138,53.818364582,192.168.56.102,192.168.56.104,7630,80,0.009863244000001714
6139,53.823844388,192.168.56.102,192.168.56.104,7631,80,0.004384342000001595
6140,53.827335086,192.168.56.102,192.168.56.104,7632,80,0.011904321000002938
6141,53.83432374,192.168.56.102,192.168.56.104,7633,80,0.005837504999995247
6142,53.850644552,192.168.56.102,192.168.56.104,7634,80,0.017503494000003172
6143,53.855684751,192.168.56.102,192.168.56.104,7635,80,0.012467479000001447
6144,53.858518457,192.168.56.102,192.168.56.104,7636,80,0.009634755999996969
6145,53.867422226,192.168.56.102,192.168.56.104,7637,80,0.013098190000000898
6146,53.871538981,192.168.56.102,192.168.56.104,7638,80,0.015164233000000138
6147,53.89092605,192.168.56.102,192.168.56.104,7639,80,0.0048572800000030725
6148,53.902025184,192.168.56.102,192.168.56.104,7640,80,0.005296550999993599
6149,53.90595188,192.168.56.102,192.168.56.104,7641,80,0.013017943999997783
6150,53.911747157,192.168.56.102,192.168.56.104,7642,80,0.008270205999998836
6151,53.923679534,192.168.56.102,192.168.56.104,7643,80,0.012379221999999857
6152,53.927868706,192.168.56.102,192.168.56.104,7644,80,0.00905012700000185
6153,53.931333942,192.168.56.102,192.168.56.104,7645,80,0.008263283999994542
6154,53.935014126,192.168.56.102,192.168.56.104,7646,80,0.014374184000004675
6155,53.940473636,192.168.56.102,192.168.56.104,7647,80,0.008984527999999159
6156,53.945798079,192.168.56.102,192.168.56.104,7648,80,0.003731123999997976
6157,53.950644839,192.168.56.102,192.168.56.104,7649,80,0.0006806130000001076
6158,53.952971048,192.168.56.102,192.168.56.104,7650,80,0.0013490559999951302
6159,53.955497114,192.168.56.102,192.168.56.104,7651,80,0.00046006299999845623
6160,53.957797536,192.168.56.102,192.168.56.104,7652,80,0.001534937000002401
6161,53.960491853,192.168.56.102,192.168.56.104,7653,80,0.0009966120000015621
6162,53.96448616,192.168.56.102,192.168.56.104,7654,80,0.0011542080000026544
6163,53.96726467,192.168.56.102,192.168.56.104,7655,80,0.0013470840000024964
6164,53.972237216,192.168.56.102,192.168.56.104,7656,80,0.004676560999996582
6165,53.976694312,192.168.56.102,192.168.56.104,7657,80,0.00149019900000269
6166,53.979504905,192.168.56.102,192.168.56.104,7658,80,0.001424157000002424
6167,53.982120908,192.168.56.102,192.168.56.104,7659,80,0.0009401000000011095
6168,53.986947792,192.168.56.102,192.168.56.104,7660,80,0.0019120440000008898
6169,53.989496743,192.168.56.102,192.168.56.104,7661,80,0.0021730770000019106
6170,53.993220211,192.168.56.102,192.168.56.104,7662,80,0.0011684699999960912
6171,53.996371662,192.168.56.102,192.168.56.104,7663,80,0.001163655999995683
6172,53.999433196,192.168.56.102,192.168.56.104,7664,80,0.0017911170000033394
6173,54.001748442,192.168.56.102,192.168.56.104,7665,80,0.0015815880000005222
6174,54.004533012,192.168.56.102,192.168.56.104,7666,80,0.0008619179999982407
6175,54.007530951,192.168.56.102,192.168.56.104,7667,80,0.0014602010000004384
6176,54.010408099,192.168.56.102,192.168.56.104,7668,80,0.0017275439999977493
6177,54.012690279,192.168.56.102,192.168.56.104,7669,80,0.0004289929999998776
6178,54.015012848,192.168.56.102,192.168.56.104,7670,80,0.0012475920000056817
6179,54.018407714,192.168.56.102,192.168.56.104,7671,80,0.001784849999999949
6180,54.020850257,192.168.56.102,192.168.56.104,7672,80,0.0009504759999998669
6181,54.026376699,192.168.56.102,192.168.56.104,7673,80,0.0013256680000068854
6182,54.029193236,192.168.56.102,192.168.56.104,7674,80,0.0013393569999990973
6183,54.032675873,192.168.56.102,192.168.56.104,7675,80,0.0010321289999950523
6184,54.035463472,192.168.56.102,192.168.56.104,7676,80,0.0015594749999934265
6185,54.038872965,192.168.56.102,192.168.56.104,7677,80,0.0013348839999949291
6186,54.041821966,192.168.56.102,192.168.56.104,7678,80,0.0018518090000014809
6187,54.044910036,192.168.56.102,192.168.56.104,7679,80,0.0012407110000012267
6188,54.047827864,192.168.56.102,192.168.56.104,7680,80,0.001173383000001138
6189,54.050839199,192.168.56.102,192.168.56.104,7681,80,0.0012691189999998187
6190,54.053282445,192.168.56.102,192.168.56.104,7682,80,0.0016550369999990266
6191,54.05628501,192.168.56.102,192.168.56.104,7683,80,0.0012141229999969028
6192,54.059499807,192.168.56.102,192.168.56.104,7684,80,0.0012365529999982527
6193,54.062585589,192.168.56.102,192.168.56.104,7685,80,0.0012386570000018082
6194,54.064961123,192.168.56.102,192.168.56.104,7686,80,0.0012772049999938417
6195,54.068437836,192.168.56.102,192.168.56.104,7687,80,0.00884901699999574
6196,54.070992397,192.168.56.102,192.168.56.104,7688,80,0.0088144380000017
6197,54.080716805,192.168.56.102,192.168.56.104,7689,80,0.014656427999995003
6198,54.088284844,192.168.56.102,192.168.56.104,7690,80,0.007244382999999743
6199,54.091292427,192.168.56.102,192.168.56.104,7691,80,0.004383373000003132
6200,54.095814654,192.168.56.102,192.168.56.104,7692,80,0.0016869740000018396
6201,54.098853718,192.168.56.102,192.168.56.104,7693,80,0.0015255309999986366
6202,54.101419334,192.168.56.102,192.168.56.104,7694,80,0.001974965000002271
6203,54.104805533,192.168.56.102,192.168.56.104,7695,80,0.0014037940000051208
6204,54.10773315,192.168.56.102,192.168.56.104,7696,80,0.00121500399999519
6205,54.11168237,192.168.56.102,192.168.56.104,7697,80,0.0012071710000043367
6206,54.114585044,192.168.56.102,192.168.56.104,7698,80,0.0012347890000015127
6207,54.117187928,192.168.56.102,192.168.56.104,7699,80,0.0012781209999985776
6208,54.120383781,192.168.56.102,192.168.56.104,7700,80,0.0017814659999970672
6209,54.123234371,192.168.56.102,192.168.56.104,7701,80,0.0015651259999955869
6210,54.12639442,192.168.56.102,192.168.56.104,7702,80,0.0013836660000023926
6211,54.128790809,192.168.56.102,192.168.56.104,7703,80,0.0014892619999997692
6212,54.131232031,192.168.56.102,192.168.56.104,7704,80,0.0007480999999955884
6213,54.135612425,192.168.56.102,192.168.56.104,7705,80,0.015570567000004587
6214,54.142185572,192.168.56.102,192.168.56.104,7706,80,0.009005936999997743
6215,54.146775528,192.168.56.102,192.168.56.104,7707,80,0.0044173460000038745
6216,54.15031874,192.168.56.102,192.168.56.104,7708,80,0.040098701999994546
6217,54.167265895,192.168.56.102,192.168.56.104,7709,80,0.02320820900000342
6218,54.168177755,192.168.56.102,192.168.56.104,7710,80,0.02229805599999679
6219,54.175870531,192.168.56.102,192.168.56.104,7711,80,0.014606315999998287
6220,54.180529431,192.168.56.102,192.168.56.104,7712,80,0.022239848000005225
6221,54.192349452,192.168.56.102,192.168.56.104,7713,80,0.01143129799999798
6222,54.198309497,192.168.56.102,192.168.56.104,7714,80,0.006667499000002408
6223,54.212594712,192.168.56.102,192.168.56.104,7715,80,0.002227898000001005
6224,54.216428545,192.168.56.102,192.168.56.104,7716,80,0.0012370769999989761
6225,54.222150538,192.168.56.102,192.168.56.104,7717,80,0.0022982089999956656
6226,54.224515675,192.168.56.102,192.168.56.104,7718,80,0.0017430780000040613
6227,54.228186791,192.168.56.102,192.168.56.104,7719,80,0.0012193889999991825
6228,54.231413215,192.168.56.102,192.168.56.104,7720,80,0.0021051839999941535
6229,54.234572988,192.168.56.102,192.168.56.104,7721,80,0.0013376650000012091
6230,54.244487663,192.168.56.102,192.168.56.104,7722,80,0.0027531129999971427
6231,54.248490409,192.168.56.102,192.168.56.104,7723,80,0.010767199000000005
6232,54.257948466,192.168.56.102,192.168.56.104,7724,80,0.01674985999999734
6233,54.263692669,192.168.56.102,192.168.56.104,7725,80,0.012444285000000832
6234,54.266833348,192.168.56.102,192.168.56.104,7726,80,0.010052025000000242
6235,54.270754035,192.168.56.102,192.168.56.104,7727,80,0.006958808999996791
6236,54.275514954,192.168.56.102,192.168.56.104,7728,80,0.02142428599999846
6237,54.282580391,192.168.56.102,192.168.56.104,7729,80,0.01697859799999435
6238,54.28785976,192.168.56.102,192.168.56.104,7730,80,0.012322317999995391
6239,54.2951302,192.168.56.102,192.168.56.104,7731,80,0.021315354999998704
6240,54.310314722,192.168.56.102,192.168.56.104,7732,80,0.008423143999998217
6241,54.329871392,192.168.56.102,192.168.56.104,7733,80,0.016062065999996378
6242,54.333686237,192.168.56.102,192.168.56.104,7734,80,0.013403274999994608
6243,54.342397407,192.168.56.102,192.168.56.104,7735,80,0.019390102000002685
6244,54.343838388,192.168.56.102,192.168.56.104,7736,80,0.019780552000000284
6245,54.349942639,192.168.56.102,192.168.56.104,7737,80,0.014567853000002629
6246,54.351238375,192.168.56.102,192.168.56.104,7738,80,0.01448395699999594
6247,54.35577692,192.168.56.102,192.168.56.104,7739,80,0.013785216000002265
6248,54.362778973,192.168.56.102,192.168.56.104,7740,80,0.025689132000003667
6249,54.377037425,192.168.56.102,192.168.56.104,7741,80,0.011436958000004438
6250,54.378312769,192.168.56.102,192.168.56.104,7742,80,0.010162575000002505
6251,54.38432497,192.168.56.102,192.168.56.104,7743,80,0.023764010999997254
6252,54.395974199,192.168.56.102,192.168.56.104,7744,80,0.012121606000000895
6253,54.399894989,192.168.56.102,192.168.56.104,7745,80,0.02368893099999525
6254,54.412671395,192.168.56.102,192.168.56.104,7746,80,0.010919262000001595
6255,54.416789459,192.168.56.102,192.168.56.104,7747,80,0.028186433999998428
6256,54.429680777,192.168.56.102,192.168.56.104,7748,80,0.016685688999999115
6257,54.451026076,192.168.56.102,192.168.56.104,7749,80,0.012147120000001621
6258,54.456714654,192.168.56.102,192.168.56.104,7750,80,0.00646678199999684
6259,54.461682306,192.168.56.102,192.168.56.104,7751,80,0.011901774999998338
6260,54.474897776,192.168.56.102,192.168.56.104,7752,80,0.0033617400000025555
6261,54.479558117,192.168.56.102,192.168.56.104,7753,80,0.0025222479999982284
6262,54.483408586,192.168.56.102,192.168.56.104,7754,80,0.0015459309999954485
6263,54.491670144,192.168.56.102,192.168.56.104,7755,80,0.0035738230000035287
6264,54.492095532,192.168.56.102,192.168.56.104,7756,80,0.0032065509999981145
6265,54.495179769,192.168.56.102,192.168.56.104,7757,80,0.0011055169999991676
6266,54.497875106,192.168.56.102,192.168.56.104,7758,80,0.0017696909999997956
6267,54.501951173,192.168.56.102,192.168.56.104,7759,80,0.0015478599999951825
6268,54.504837376,192.168.56.102,192.168.56.104,7760,80,0.0018907000000041307
6269,54.507637998,192.168.56.102,192.168.56.104,7761,80,0.0013427120000031323
6270,54.510328672,192.168.56.102,192.168.56.104,7762,80,0.01520496399999871
6271,54.513515734,192.168.56.102,192.168.56.104,7763,80,0.013097752000000185
6272,54.519165496,192.168.56.102,192.168.56.104,7764,80,0.008722495999997193
6273,54.523312235,192.168.56.102,192.168.56.104,7765,80,0.025832155999999884
6274,54.530955686,192.168.56.102,192.168.56.104,7766,80,0.018197626999999272
6275,54.541269332,192.168.56.102,192.168.56.104,7767,80,0.00788497500000318
6276,54.551416062,192.168.56.102,192.168.56.104,7768,80,0.010217134000001238
6277,54.557910097,192.168.56.102,192.168.56.104,7769,80,0.02442895900000508
6278,54.563524667,192.168.56.102,192.168.56.104,7770,80,0.01989954599999777
6279,54.567720616,192.168.56.102,192.168.56.104,7771,80,0.016808471999993913
6280,54.578949824,192.168.56.102,192.168.56.104,7772,80,0.008477241000001356
6281,54.597469724,192.168.56.102,192.168.56.104,7773,80,0.006209851999997795
6282,54.604389598,192.168.56.102,192.168.56.104,7774,80,0.015335922000005553
6283,54.611057828,192.168.56.102,192.168.56.104,7775,80,0.009515675000002943
6284,54.615709957,192.168.56.102,192.168.56.104,7776,80,0.005734525000001156
6285,54.629494089,192.168.56.102,192.168.56.104,7777,80,0.0026107710000005113
6286,54.632293822,192.168.56.102,192.168.56.104,7778,80,0.017818974999997295
6287,54.646109099,192.168.56.102,192.168.56.104,7779,80,0.021056381999997598
6288,54.651203906,192.168.56.102,192.168.56.104,7780,80,0.016049684000002173
6289,54.660207116,192.168.56.102,192.168.56.104,7781,80,0.007163513999998372
6290,54.667312595,192.168.56.102,192.168.56.104,7782,80,0.0035758619999981534
6291,54.669610319,192.168.56.102,192.168.56.104,7783,80,0.0013461469999995757
6292,54.67319039,192.168.56.102,192.168.56.104,7784,80,0.001878604999994593
6293,54.67572149,192.168.56.102,192.168.56.104,7785,80,0.0009253819999983648
6294,54.690907338,192.168.56.102,192.168.56.104,7786,80,0.004737446999996564
6295,54.695574477,192.168.56.102,192.168.56.104,7787,80,0.0015419919999999365
6296,54.697939519,192.168.56.102,192.168.56.104,7788,80,0.0009911960000010822
6297,54.701120181,192.168.56.102,192.168.56.104,7789,80,0.0096095649999981
6298,54.705869093,192.168.56.102,192.168.56.104,7790,80,0.005014979000002029
6299,54.709230914,192.168.56.102,192.168.56.104,7791,80,0.0017961379999960059
6300,54.713425319,192.168.56.102,192.168.56.104,7792,80,0.001843874999998718
6301,54.717353471,192.168.56.102,192.168.56.104,7793,80,0.0018022349999995413
6302,54.720268418,192.168.56.102,192.168.56.104,7794,80,0.0010990659999947638
6303,54.72361858,192.168.56.102,192.168.56.104,7795,80,0.0016023960000026705
6304,54.726119982,192.168.56.102,192.168.56.104,7796,80,0.0014985420000002136
6305,54.729778763,192.168.56.102,192.168.56.104,7797,80,0.0012982020000009697
6306,54.734637093,192.168.56.102,192.168.56.104,7798,80,0.017879207999996538
6307,54.744440209,192.168.56.102,192.168.56.104,7799,80,0.008716810000002795
6308,54.74748948,192.168.56.102,192.168.56.104,7800,80,0.012137145000004068
6309,54.756101726,192.168.56.102,192.168.56.104,7801,80,0.02026289100000156
6310,54.762531328,192.168.56.102,192.168.56.104,7802,80,0.016313646999996934
6311,54.763163081,192.168.56.102,192.168.56.104,7803,80,0.016495241000001215
6312,54.767827987,192.168.56.102,192.168.56.104,7804,80,0.012832933000005653
6313,54.783262521,192.168.56.102,192.168.56.104,7805,80,0.016328747999999393
6314,54.788197446,192.168.56.102,192.168.56.104,7806,80,0.013757343000001754
6315,54.791083038,192.168.56.102,192.168.56.104,7807,80,0.012884796000001586
6316,54.795020873,192.168.56.102,192.168.56.104,7808,80,0.010037504999999669
6317,54.802943988,192.168.56.102,192.168.56.104,7809,80,0.024475882999993814
6318,54.808283751,192.168.56.102,192.168.56.104,7810,80,0.019889812999998924
6319,54.822061293,192.168.56.102,192.168.56.104,7811,80,0.009341243000001498
6320,54.824397317,192.168.56.102,192.168.56.104,7812,80,0.019399176000000296
6321,54.834290869,192.168.56.102,192.168.56.104,7813,80,0.010320544999999015
6322,54.842966015,192.168.56.102,192.168.56.104,7814,80,0.016412939999995046
6323,54.850760728,192.168.56.102,192.168.56.104,7815,80,0.00959469700000426
6324,54.864328359,192.168.56.102,192.168.56.104,7816,80,0.014009551000000897
6325,54.864339604,192.168.56.102,192.168.56.104,7817,80,0.014901400999995928
6326,54.868473887,192.168.56.102,192.168.56.104,7818,80,0.012770187000000988
6327,54.87178041,192.168.56.102,192.168.56.104,7819,80,0.012338182999997116
6328,54.880305887,192.168.56.102,192.168.56.104,7820,80,0.027209288999998194
6329,54.895295916,192.168.56.102,192.168.56.104,7821,80,0.012224595999995813
6330,54.899233115,192.168.56.102,192.168.56.104,7822,80,0.008288835000001882
6331,54.906651841,192.168.56.102,192.168.56.104,7823,80,0.012104542999999524
6332,54.914386876,192.168.56.102,192.168.56.104,7824,80,0.0058269609999968
6333,54.931082687,192.168.56.102,192.168.56.104,7825,80,0.029046815999997477
6334,54.932203699,192.168.56.102,192.168.56.104,7826,80,0.027937127999997813
6335,54.938495925,192.168.56.102,192.168.56.104,7827,80,0.0216461270000039
6336,54.946690936,192.168.56.102,192.168.56.104,7828,80,0.013452217999997629
6337,54.949369005,192.168.56.102,192.168.56.104,7829,80,0.010775042999995321
6338,54.953581243,192.168.56.102,192.168.56.104,7830,80,0.022938558999996417
6339,54.9592203,192.168.56.102,192.168.56.104,7831,80,0.017303332000004445
6340,54.964657788,192.168.56.102,192.168.56.104,7832,80,0.011866939000000798
6341,54.968490675,192.168.56.102,192.168.56.104,7833,80,0.008034769000005326
6342,54.972067971,192.168.56.102,192.168.56.104,7834,80,0.0044585129999958895
6343,54.975531646,192.168.56.102,192.168.56.104,7835,80,0.016202380000002847
6344,54.983647577,192.168.56.102,192.168.56.104,7836,80,0.008089699999999311
6345,54.988152817,192.168.56.102,192.168.56.104,7837,80,0.0035854389999983027
6346,54.990839993,192.168.56.102,192.168.56.104,7838,80,0.009597192999997617
6347,54.995222519,192.168.56.102,192.168.56.104,7839,80,0.008103718000000981
6348,55.009706874,192.168.56.102,192.168.56.104,7840,80,0.0072796579999945266
6349,55.013685376,192.168.56.102,192.168.56.104,7841,80,0.007758985000002383
6350,55.02214057,192.168.56.102,192.168.56.104,7842,80,0.009825644000002853
6351,55.027324334,192.168.56.102,192.168.56.104,7843,80,0.00587012199999748
6352,55.030878332,192.168.56.102,192.168.56.104,7844,80,0.023725263999999413
6353,55.038387237,192.168.56.102,192.168.56.104,7845,80,0.01622323399999459
6354,55.039178931,192.168.56.102,192.168.56.104,7846,80,0.015432497999995576
6355,55.044262073,192.168.56.102,192.168.56.104,7847,80,0.010350061000004018
6356,55.051506607,192.168.56.102,192.168.56.104,7848,80,0.015623050999998611
6357,55.056243083,192.168.56.102,192.168.56.104,7849,80,0.011960629000000722
6358,55.058883147,192.168.56.102,192.168.56.104,7850,80,0.012384866999994415
6359,55.07550874,192.168.56.102,192.168.56.104,7851,80,0.011597490000006871
6360,55.078615957,192.168.56.102,192.168.56.104,7852,80,0.00866587700000565
6361,55.086521409,192.168.56.102,192.168.56.104,7853,80,0.001315425000001369
6362,55.089863255,192.168.56.102,192.168.56.104,7854,80,0.0016600520000054075
6363,55.092935385,192.168.56.102,192.168.56.104,7855,80,0.002183218000006093
6364,55.095250497,192.168.56.102,192.168.56.104,7856,80,0.002079512999998201
6365,55.097886533,192.168.56.102,192.168.56.104,7857,80,0.0007968509999969342
6366,55.100824154,192.168.56.102,192.168.56.104,7858,80,0.002186324999996714
6367,55.103144867,192.168.56.102,192.168.56.104,7859,80,0.0015604559999999879
6368,55.105790095,192.168.56.102,192.168.56.104,7860,80,0.0014017479999992588
6369,55.108549157,192.168.56.102,192.168.56.104,7861,80,0.0011781470000045147
6370,55.111212948,192.168.56.102,192.168.56.104,7862,80,0.0014161819999998215
6371,55.113466179,192.168.56.102,192.168.56.104,7863,80,0.0011795520000035253
6372,55.120001189,192.168.56.102,192.168.56.104,7864,80,0.00661323799999991
6373,55.123870201,192.168.56.102,192.168.56.104,7865,80,0.0038484999999965908
6374,55.138429454,192.168.56.102,192.168.56.104,7866,80,0.009440142000002538
6375,55.146562674,192.168.56.102,192.168.56.104,7867,80,0.015428191999994567
6376,55.151283009,192.168.56.102,192.168.56.104,7868,80,0.012374164000000576
6377,55.155514473,192.168.56.102,192.168.56.104,7869,80,0.008896375000006174
6378,55.162957393,192.168.56.102,192.168.56.104,7870,80,0.03156280600000372
6379,55.177883775,192.168.56.102,192.168.56.104,7871,80,0.01752650699999947
6380,55.18365861,192.168.56.102,192.168.56.104,7872,80,0.012489125999998407
6381,55.187720155,192.168.56.102,192.168.56.104,7873,80,0.00919855299999739
6382,55.193778519,192.168.56.102,192.168.56.104,7874,80,0.040057167000000504
6383,55.20811478,192.168.56.102,192.168.56.104,7875,80,0.02679541399999863
6384,55.211490936,192.168.56.102,192.168.56.104,7876,80,0.02460882500000139
6385,55.21849976,192.168.56.102,192.168.56.104,7877,80,0.029096418000001734
6386,55.236816871,192.168.56.102,192.168.56.104,7878,80,0.03382501099999757
6387,55.236824975,192.168.56.102,192.168.56.104,7879,80,0.03447259800000069
6388,55.243558226,192.168.56.102,192.168.56.104,7880,80,0.028482494000002134
6389,55.246436021,192.168.56.102,192.168.56.104,7881,80,0.026420821000002093
6390,55.251049779,192.168.56.102,192.168.56.104,7882,80,0.024291855000001306
6391,55.255678682,192.168.56.102,192.168.56.104,7883,80,0.025937974999997948
6392,55.261594968,192.168.56.102,192.168.56.104,7884,80,0.021065935999999397
6393,55.275852691,192.168.56.102,192.168.56.104,7885,80,0.027566352000000904
6394,55.288772786,192.168.56.102,192.168.56.104,7886,80,0.014796195999998929
6395,55.292178564,192.168.56.102,192.168.56.104,7887,80,0.01153059500000353
6396,55.295301082,192.168.56.102,192.168.56.104,7888,80,0.008543957999997076
6397,55.299992115,192.168.56.102,192.168.56.104,7889,80,0.004296175999996876
6398,55.30397401,192.168.56.102,192.168.56.104,7890,80,0.0016297710000046095
6399,55.307570872,192.168.56.102,192.168.56.104,7891,80,0.0019394689999998604
6400,55.310217065,192.168.56.102,192.168.56.104,7892,80,0.001139962999999966
6401,55.314281682,192.168.56.102,192.168.56.104,7893,80,0.011876071999999738
6402,55.32037843,192.168.56.102,192.168.56.104,7894,80,0.020831733000001407
6403,55.327429885,192.168.56.102,192.168.56.104,7895,80,0.018484125999997048
6404,55.331430489,192.168.56.102,192.168.56.104,7896,80,0.015649565000003918
6405,55.348386742,192.168.56.102,192.168.56.104,7897,80,0.0199531989999997
6406,55.358202143,192.168.56.102,192.168.56.104,7898,80,0.016658798000001696
6407,55.373645153,192.168.56.102,192.168.56.104,7899,80,0.017461244999999792
6408,55.390011688,192.168.56.102,192.168.56.104,7900,80,0.021374484999995502
6409,55.399088629,192.168.56.102,192.168.56.104,7901,80,0.014244904000001668
6410,55.407402602,192.168.56.102,192.168.56.104,7902,80,0.010674809000001062
6411,55.420702222,192.168.56.102,192.168.56.104,7903,80,0.01714922499999716
6412,55.425406353,192.168.56.102,192.168.56.104,7904,80,0.012451024999997173
6413,55.433880063,192.168.56.102,192.168.56.104,7905,80,0.003977971000004743
6414,55.440065148,192.168.56.102,192.168.56.104,7906,80,0.013731324999994854
6415,55.443737782,192.168.56.102,192.168.56.104,7907,80,0.011437798000002886
6416,55.447685441,192.168.56.102,192.168.56.104,7908,80,0.009916058000001726
6417,55.456359008,192.168.56.102,192.168.56.104,7909,80,0.027107624000002772
6418,55.461684666,192.168.56.102,192.168.56.104,7910,80,0.021786707000003958
6419,55.463630483,192.168.56.102,192.168.56.104,7911,80,0.019842204999996227
6420,55.467722839,192.168.56.102,192.168.56.104,7912,80,0.015750533000002065
6421,55.472650055,192.168.56.102,192.168.56.104,7913,80,0.010824182000000349
6422,55.477915057,192.168.56.102,192.168.56.104,7914,80,0.00555977100000149
6423,55.482310464,192.168.56.102,192.168.56.104,7915,80,0.018807936000001746
6424,55.489381068,192.168.56.102,192.168.56.104,7916,80,0.017013065999996968
6425,55.505204618,192.168.56.102,192.168.56.104,7917,80,0.023369870999999875
6426,55.516083138,192.168.56.102,192.168.56.104,7918,80,0.013544461000002173
6427,55.526463425,192.168.56.102,192.168.56.104,7919,80,0.023298078999999916
6428,55.539351985,192.168.56.102,192.168.56.104,7920,80,0.01648221899999669
6429,55.56033356,192.168.56.102,192.168.56.104,7921,80,0.01621081800000468
6430,55.567994238,192.168.56.102,192.168.56.104,7922,80,0.008557729000003178
6431,55.58194198,192.168.56.102,192.168.56.104,7923,80,0.008670307999999238
6432,55.586930903,192.168.56.102,192.168.56.104,7924,80,0.004862893999998619
6433,55.594565473,192.168.56.102,192.168.56.104,7925,80,0.02449268199999466
6434,55.598621271,192.168.56.102,192.168.56.104,7926,80,0.020445913000003202
6435,55.605385652,192.168.56.102,192.168.56.104,7927,80,0.015077349999998546
6436,55.625470427,192.168.56.102,192.168.56.104,7928,80,0.008402300999996726
6437,55.641731232,192.168.56.102,192.168.56.104,7929,80,0.012406044000002225
6438,55.646365361,192.168.56.102,192.168.56.104,7930,80,0.008984089000001916
6439,55.663928538,192.168.56.102,192.168.56.104,7931,80,0.010556092000001627
6440,55.678456644,192.168.56.102,192.168.56.104,7932,80,0.012600409000000923
6441,55.701608914,192.168.56.102,192.168.56.104,7933,80,0.005602652000000319
6442,55.715261917,192.168.56.102,192.168.56.104,7934,80,0.008714208000000667
6443,55.71945226,192.168.56.102,192.168.56.104,7935,80,0.00452655000000135
6444,55.723346175,192.168.56.102,192.168.56.104,7936,80,0.01682966099999561
6445,55.732380291,192.168.56.102,192.168.56.104,7937,80,0.00890670700000129
6446,55.735557274,192.168.56.102,192.168.56.104,7938,80,0.011887160000000563
6447,55.739072606,192.168.56.102,192.168.56.104,7939,80,0.03628791500000261
6448,55.748712471,192.168.56.102,192.168.56.104,7940,80,0.038242471000003775
6449,55.757581548,192.168.56.102,192.168.56.104,7941,80,0.0302505070000052
6450,55.765545563,192.168.56.102,192.168.56.104,7942,80,0.023786942999997507
6451,55.769629392,192.168.56.102,192.168.56.104,7943,80,0.02508705000000333
6452,55.776117236,192.168.56.102,192.168.56.104,7944,80,0.04323138500000567
6453,55.786089801,192.168.56.102,192.168.56.104,7945,80,0.03327136099999706
6454,55.788512981,192.168.56.102,192.168.56.104,7946,80,0.03084961500000105
6455,55.792185187,192.168.56.102,192.168.56.104,7947,80,0.02717832500000128
6456,55.795563063,192.168.56.102,192.168.56.104,7948,80,0.023801568999999745
6457,55.804224115,192.168.56.102,192.168.56.104,7949,80,0.015141426000006675
6458,55.807411295,192.168.56.102,192.168.56.104,7950,80,0.011955219000000739
6459,55.812552024,192.168.56.102,192.168.56.104,7951,80,0.016231727000004526
6460,55.827722057,192.168.56.102,192.168.56.104,7952,80,0.012564290999996786
6461,55.831683419,192.168.56.102,192.168.56.104,7953,80,0.008606139999997708
6462,55.839556104,192.168.56.102,192.168.56.104,7954,80,0.015249859999997284
6463,55.843380117,192.168.56.102,192.168.56.104,7955,80,0.016791849000000525
6464,55.849695316,192.168.56.102,192.168.56.104,7956,80,0.015864031999996087
6465,55.855876417,192.168.56.102,192.168.56.104,7957,80,0.028376655000002415
6466,55.869034627,192.168.56.102,192.168.56.104,7958,80,0.0152232699999999
6467,55.876260776,192.168.56.102,192.168.56.104,7959,80,0.03195567599999549
6468,55.880513315,192.168.56.102,192.168.56.104,7960,80,0.028572537999998815
6469,55.883563061,192.168.56.102,192.168.56.104,7961,80,0.035150536000003285
6470,55.889955723,192.168.56.102,192.168.56.104,7962,80,0.030157316999996908
6471,55.895189095,192.168.56.102,192.168.56.104,7963,80,0.025132268000000124
6472,55.899007696,192.168.56.102,192.168.56.104,7964,80,0.0216187470000051
6473,55.903272103,192.168.56.102,192.168.56.104,7965,80,0.018065765999999428
6474,55.90739431,192.168.56.102,192.168.56.104,7966,80,0.03250269299999786
6475,55.91549346,192.168.56.102,192.168.56.104,7967,80,0.024414686000000074
6476,55.915502817,192.168.56.102,192.168.56.104,7968,80,0.024406373000005033
6477,55.919419607,192.168.56.102,192.168.56.104,7969,80,0.020490167999994924
6478,55.923070472,192.168.56.102,192.168.56.104,7970,80,0.01684027499999985
6479,55.929961976,192.168.56.102,192.168.56.104,7971,80,0.013134936000000152
6480,55.943932014,192.168.56.102,192.168.56.104,7972,80,0.010472044000003677
6481,55.946561641,192.168.56.102,192.168.56.104,7973,80,0.008890049999997984
6482,55.958840528,192.168.56.102,192.168.56.104,7974,80,0.01640327399999819
6483,55.963722335,192.168.56.102,192.168.56.104,7975,80,0.012516066999999964
6484,55.982132439,192.168.56.102,192.168.56.104,7976,80,0.01781834400000548
6485,56.008361744,192.168.56.102,192.168.56.104,7977,80,0.012447049000002153
6486,56.012120409,192.168.56.102,192.168.56.104,7978,80,0.019491911999999445
6487,56.029017852,192.168.56.102,192.168.56.104,7979,80,0.02339336000000003
6488,56.030268972,192.168.56.102,192.168.56.104,7980,80,0.022149467999994954
6489,56.039890353,192.168.56.102,192.168.56.104,7981,80,0.012529120000003502
